c.katana,c.dogalize,c.android.youtube,c.android.chrome,c.android.gm,c.raider,c.UCMobile.x86,c.updateassist,c.UCMobile.intl,c.android.vending,p.system,p.android.gm,p.android.settings,p.android.chrome,p.android.packageinstaller,p.android.documentsui,p.android.externalstorage,p.android.vending,p.olauncher,p.android.defcontainer,p.dogalize,p.browser.provider,p.notifier,p.gms.persistent,p.inputmethod.latin,p.katana,p.google,p.process.gapps,p.android.gms,p.simulator
10.59848,13.87225,8.09268,5.28385,9.95916,71.47441,74.08719,76.65993,95.35345,41.81912,11.15476,10.17772,7.3802,13.60113,11.77387,6.50398,12.93363,75.90424,0.00925,62.4265,31.68631,2.62991,46.30596,50.22073,1.91193,10.59682,6.276,8.75038,73.99685,82.50153
5.00802,10.64273,6.37946,9.6766,14.53389,33.04185,53.75619,73.75903,80.63772,81.56211,9.37023,7.30663,10.95718,15.06816,12.89315,3.3352,7.7348,58.25653,0.00106,47.30266,63.16676,36.30049,67.34843,78.38064,19.84581,90.15818,53.34372,67.38791,51.25711,27.23904
11.24623,14.87334,13.53684,12.66182,13.89567,59.65447,16.78859,66.53933,67.99448,66.74146,4.81773,7.33384,15.12478,7.11142,8.49858,7.11141,6.44161,69.292,0.00082,71.73648,61.06038,25.71985,68.44908,98.15315,42.15971,83.74145,25.82271,60.99163,86.71398,41.39583
5.69719,9.59707,8.62324,8.70922,12.21978,21.75898,64.66252,37.3328,72.22512,76.66782,7.92189,6.68471,9.94253,13.43123,13.86975,8.31628,11.44331,76.81563,0.00075,61.54167,25.91825,55.92784,34.26148,33.07385,87.78764,71.95602,15.04119,67.90727,30.54943,42.47611
16.13603,6.54959,9.53828,3.89862,13.60161,45.50941,43.3238,45.47013,88.74514,47.04632,9.94266,9.22502,9.06678,8.44438,14.98515,7.74416,5.52173,53.03037,0.0038,68.73171,52.12249,42.19193,9.16051,88.75059,8.12208,54.44935,10.15197,68.61961,22.83556,75.76567
12.35528,8.80824,10.30011,11.40558,10.10224,52.38405,67.78921,69.20892,42.20894,37.24085,6.88121,10.09808,8.7831,12.33451,13.93912,7.06808,9.17429,61.55116,0.00831,69.39636,41.48902,25.02582,91.28685,54.91285,0.16314,68.2289,72.99548,67.04864,56.65011,0.73995
16.50345,13.96627,15.4867,16.09626,12.88576,54.78987,83.17983,20.05431,31.17452,46.05855,14.4342,8.07761,9.805,8.25348,10.28704,11.72813,9.38371,48.46529,0.00119,51.32885,64.5695,48.19848,82.56405,45.79054,76.85322,1.54321,99.71631,36.82894,71.28891,20.76506
11.2937,11.41125,12.25286,13.19223,11.491,36.19037,4.12913,30.5219,34.38324,69.17542,4.1316,12.18363,10.17705,13.32226,9.52692,7.957,8.21345,39.44616,0.0639,44.86248,37.79042,58.43642,52.13095,41.26177,91.30166,88.61634,98.09451,99.5252,1.2794,55.24938
8.94966,11.9455,8.11807,6.55673,11.72587,54.64751,38.6978,88.5502,2.97653,52.53932,9.68725,8.03163,7.73661,12.71092,11.15778,10.3609,12.14289,31.80912,0.0012,38.98151,57.24377,26.72782,28.41871,24.49457,3.2247,28.8792,37.74018,75.81055,30.49308,93.30624
14.36447,6.68413,14.71988,12.39853,11.00885,70.31951,17.41429,77.30874,59.20297,3.87219,10.52933,11.75158,8.82319,10.67256,9.99727,11.99853,15.70757,34.38335,0.04164,54.44907,53.38822,55.10057,88.20958,42.20087,18.16982,42.99567,84.5843,97.47526,26.34924,11.66538
12.2202,11.62873,10.85442,8.80406,11.95719,34.92651,60.94203,37.95096,42.9401,87.74966,10.36202,11.61776,11.22464,9.55348,12.28359,8.41645,7.63053,51.49222,0.03632,61.49323,39.03027,21.5402,55.34303,34.87394,6.36704,47.93531,7.84241,94.6442,78.10958,89.75728
6.96775,12.18234,7.59909,11.60843,13.99745,69.41279,93.51249,66.42153,64.84202,43.98607,6.24816,8.1289,8.26568,10.45222,10.99029,8.61429,10.70126,49.95358,0.00149,51.13892,55.16208,40.97537,96.51351,14.91379,33.01361,82.56981,30.88469,30.70607,62.833,26.00762
6.30037,12.37608,4.50599,8.41346,9.75712,36.22242,27.02181,82.28665,11.42246,60.16189,8.6216,11.96297,6.81452,14.25717,12.05013,7.34959,13.39712,43.68302,0.05129,47.97904,23.052,59.05016,37.6566,43.59321,50.07639,17.53608,28.0212,98.65561,43.27416,43.5787
14.29862,9.77823,10.41143,11.67526,7.54925,41.47794,30.13556,22.66919,37.84256,27.43157,14.91003,6.83889,8.23328,5.28443,12.25581,12.32672,7.94576,71.90192,0.00056,53.50136,35.0899,37.00969,73.72884,23.92794,7.58537,38.62892,53.04186,63.14123,47.09507,37.0205
11.40742,7.70652,13.62728,10.36853,6.98137,44.69185,0.8083,88.25184,36.99573,81.66631,11.91343,8.06542,7.56627,6.65892,12.35964,12.50212,11.71125,48.70679,0.00153,52.20288,52.84022,36.39254,87.48526,54.38335,44.95542,94.19135,51.98739,53.87792,54.90357,1.02756
16.20669,7.30053,11.66695,8.98052,12.16158,86.55011,40.02903,89.19082,57.60924,98.14587,13.44169,11.78181,5.72743,9.62246,16.09433,10.31643,3.57724,54.18344,0.04292,55.75361,47.46415,58.90987,59.79051,29.72452,5.78874,49.55505,73.84708,58.97599,96.29208,94.69776
13.7026,10.18975,10.80512,13.23857,14.74567,63.66224,50.93192,72.98322,81.26363,41.28869,8.81951,8.13414,10.78047,9.55194,13.70344,9.40026,9.73722,61.90888,0.0013,60.22388,53.02118,49.68623,64.18192,20.65271,84.43396,54.554,76.45285,10.41039,97.9247,80.14844
8.05448,11.64691,5.21437,8.28171,10.06027,26.62444,20.68665,24.62854,54.91479,74.72407,8.25188,9.67755,8.66134,16.04994,15.21105,11.29634,8.94455,72.4191,0.00549,56.82788,22.58953,38.05668,50.7532,65.05807,38.29618,17.27562,86.54383,34.49186,63.42078,82.84233
12.96342,11.08075,13.31159,8.19215,11.42997,66.02397,87.40795,23.17453,93.43248,90.95631,13.23501,12.2248,11.09616,6.94113,9.72715,13.50328,11.41798,48.44228,0.06682,51.42314,26.98843,19.71008,57.50273,73.09518,58.91412,22.99093,26.58557,83.74179,98.58726,4.65535
10.19235,5.61371,11.49987,11.70162,9.42052,48.33451,42.36418,6.46861,93.34219,36.90611,13.76686,10.4604,7.03983,13.25656,13.05815,12.62254,15.65708,57.91718,0.01182,43.26823,35.15886,70.92026,20.48706,51.90578,17.55311,76.6471,61.40086,5.75906,28.68044,47.4895
11.66737,11.40597,13.89047,12.89134,10.16715,14.04578,78.8252,35.93568,98.86709,24.71021,6.27581,8.5612,12.82354,7.43647,12.53293,10.41123,9.80258,47.73688,0.00203,35.62708,50.61464,44.52659,15.74203,52.18776,30.75502,84.14399,50.68984,34.41521,70.04059,78.64537
10.65786,13.54814,8.59296,8.24784,11.80979,38.25942,29.20326,26.35288,83.43184,29.43912,10.60373,9.79002,6.85969,11.80881,11.1128,11.71539,12.68053,54.49841,0.00603,57.84775,63.65708,51.62478,18.38447,2.97326,79.31101,98.13139,91.13836,57.60055,64.35443,80.0297
10.57807,8.88928,16.58562,9.81856,11.34184,36.02296,90.56885,96.88063,38.45096,89.86584,12.97289,11.78246,5.96668,5.38938,11.23776,13.25684,9.88578,62.5435,0.04289,48.08546,92.42172,68.23664,74.91648,47.8906,91.67168,52.53624,63.54033,33.69402,86.74613,52.54927
9.03268,10.91255,9.38467,6.42585,11.85452,46.75922,26.8064,44.0546,53.39984,34.71213,10.50071,6.86674,7.0851,13.07585,12.16991,8.12719,12.26384,47.67757,0.0004,51.65632,33.78861,61.88456,31.84289,64.60938,38.46318,68.8538,36.40214,26.06505,59.09969,63.37424
14.08152,7.95795,7.41654,10.63588,11.98495,48.93388,19.70968,24.42868,9.36541,71.40671,8.1704,7.04899,7.84065,10.79458,12.12959,6.19568,7.96852,44.55188,0.00055,42.03292,56.29404,47.56343,59.07282,0.83093,73.21103,25.84567,55.06653,92.41591,87.16333,99.36665
12.35648,17.60204,15.41373,16.1497,12.20296,54.89246,54.41538,40.34758,57.82378,52.79016,10.78091,4.80406,14.72972,3.6122,10.52474,11.00888,9.17939,43.33119,0.00028,33.91744,27.23879,48.50499,71.88547,53.97218,13.46987,86.59799,12.96832,38.62483,9.94817,92.39586
9.24344,10.8102,9.14432,4.08209,10.31629,15.85356,64.58632,3.49867,12.51419,18.50317,7.66717,6.72861,6.78895,11.83943,9.70311,6.8037,12.5019,19.32003,0.00065,55.18725,25.5116,46.22085,56.85293,84.33787,26.02492,73.46315,97.24935,23.83128,13.01715,23.02498
6.06428,9.53369,7.2631,7.11797,11.15999,43.70125,3.62392,94.64103,51.11006,45.89427,7.33957,7.96101,8.48281,11.93287,12.82445,5.81411,13.53753,60.92531,0.00129,29.57859,73.75951,41.98176,23.34271,93.53018,39.10307,43.33676,18.57985,49.81897,49.81343,5.2769
9.87631,9.72522,17.02193,9.26959,9.83193,55.85651,20.36198,0.20064,34.3999,11.69449,13.91096,13.0015,8.36461,6.53187,12.00809,13.90217,11.13373,45.71312,0.14415,69.95912,73.15108,48.16304,60.91464,51.93394,54.43345,56.72099,42.90965,67.0563,6.3719,79.01266
10.23579,9.15532,11.69064,10.32034,8.13549,61.52578,13.4876,56.99323,58.10999,60.28897,11.99234,7.00109,8.39094,7.47974,13.24816,14.16407,14.0617,62.98271,0.00094,68.95309,36.59665,50.69129,57.573,13.90436,19.15679,78.62144,90.57934,66.39098,76.77291,22.7246
11.78091,6.10587,9.89778,7.08175,14.4573,63.07976,98.19654,65.73909,61.51511,50.45185,11.9468,11.90116,9.50251,6.42301,9.96503,12.06454,8.91106,43.80125,0.04868,60.57793,46.12119,48.8348,60.75339,39.26686,32.60071,81.16014,27.54897,77.50846,20.22006,70.88242
12.57397,16.19113,13.58768,10.23842,9.11465,64.15883,72.37232,88.49362,49.48694,43.54763,8.88797,6.87255,14.6515,4.80749,14.97247,8.01918,8.47676,66.16378,0.00067,60.94858,42.73436,50.42232,35.76247,17.82806,76.0535,82.04685,64.58145,45.81455,15.66638,76.69798
8.85405,12.98885,5.93583,10.06771,11.1481,39.25127,31.25942,81.15182,45.64135,72.58884,8.68206,11.5897,8.88162,13.70992,14.04078,10.11826,11.16116,34.256,0.03529,51.03373,59.30834,38.93011,70.41456,18.57028,18.92436,20.65929,37.34444,85.67476,86.48981,42.24358
12.82609,11.40179,9.94521,11.47148,15.68675,54.3436,52.84516,9.317,48.10015,68.06851,7.1759,7.85425,10.89559,8.90539,11.04717,7.34699,7.68199,43.26422,0.00123,57.48366,46.18468,47.73986,40.96457,52.72526,68.86137,84.42349,69.59872,60.29763,71.64842,76.8278
14.98644,10.4727,8.69391,10.15377,14.89687,25.30932,43.36167,41.53862,51.68281,73.11226,10.4971,12.93141,5.91416,7.3814,10.24027,9.57502,6.49353,55.72167,0.13436,44.44829,42.49663,49.87197,73.1927,39.20859,51.64306,65.15824,46.77101,77.37543,4.30834,33.11503
13.35332,12.42042,10.1524,8.43132,11.58404,47.15951,73.34199,17.12343,35.48011,21.70629,9.29932,10.15842,10.90083,8.97945,13.90103,7.39977,7.40396,67.01784,0.00855,57.02651,34.95529,64.05174,33.09676,23.30981,94.42913,2.39713,22.26928,12.03011,51.55852,51.34108
13.03686,10.67719,11.44652,13.52845,13.52647,45.0741,50.64258,45.66983,79.36872,54.86889,6.97554,8.90261,12.07102,10.76162,9.95406,7.51154,7.9126,46.91363,0.00271,46.52134,38.50263,72.29194,10.10006,80.8879,57.47477,26.04426,19.24622,56.05439,10.40979,23.9421
6.22196,10.79423,12.19968,13.08253,15.97309,40.34102,64.76163,34.2783,36.11473,18.74376,6.38572,4.82571,10.13534,10.00159,11.82066,5.88405,11.12917,56.19431,0.00052,79.38931,36.48103,49.74238,49.93293,76.79469,72.80923,23.98943,21.55577,45.43963,92.24683,35.64709
11.81298,16.76356,12.37423,10.58925,9.96372,57.07064,47.93075,46.84524,17.50894,0.31037,8.83749,6.47103,12.88684,3.03585,12.10293,8.77485,8.82893,63.49315,0.00061,64.21219,42.8529,50.34787,22.64945,32.69445,73.99829,61.0737,65.49143,53.83464,69.33546,79.67617
11.67825,7.64626,8.28275,9.26601,9.28344,35.43081,64.24029,49.88059,19.8117,8.396,9.79168,11.27948,7.4154,7.79813,13.48215,14.13403,11.68961,47.41807,0.02608,58.62791,41.21456,61.02634,36.1763,38.98584,70.83316,18.76211,81.41567,27.50582,48.034,1.13962
10.58828,8.44933,9.14035,8.00616,6.28021,40.37309,66.72761,95.94434,22.13251,71.62454,12.84062,7.72346,6.49805,5.63241,13.33131,12.12316,9.45423,58.56171,0.00118,47.40921,40.2176,42.55947,75.29593,67.05986,64.21639,98.00041,0.84236,8.82157,34.64616,63.60292
9.46425,10.57479,13.75244,9.98695,8.7305,14.56856,90.54932,24.5052,1.19873,92.17639,9.18146,11.89738,14.14897,8.88717,11.16648,8.67913,8.43031,78.81296,0.04806,69.30575,82.49232,45.97587,31.14274,20.68783,82.25655,81.46626,26.77082,19.00365,47.45876,20.87604
13.53655,8.53124,13.58368,10.62615,7.36309,61.38529,58.8686,35.31271,2.55165,70.47433,12.49927,6.3585,9.41329,7.01817,12.14706,9.95969,11.25489,38.12785,0.00069,54.01747,51.3748,42.24979,65.83207,35.73042,75.1411,89.22163,92.77284,19.58925,2.88248,38.0834
10.12958,7.02356,11.73659,6.17474,8.72195,41.28882,70.58355,82.39356,69.57585,36.61651,11.22455,11.29344,9.79768,8.77623,11.40489,13.65015,9.78892,39.99014,0.0264,73.00994,30.31269,57.05647,56.66504,4.37819,7.19254,83.47277,14.76652,85.28903,72.06522,10.79735
12.64203,7.10466,13.82548,10.18442,8.86867,42.86174,42.31382,95.39122,2.34195,17.06263,8.67721,9.66179,8.60238,8.03324,9.84795,11.81106,17.80188,44.66577,0.00538,58.89482,39.72455,52.60073,44.70898,55.83546,81.52461,49.40439,19.10716,90.68334,86.86707,84.5805
11.66493,6.21081,11.72608,12.28982,11.20264,37.70204,95.71032,2.96898,95.23758,13.50201,11.6116,10.88909,8.57426,12.21546,12.66651,13.62643,14.81571,39.76825,0.01786,53.0338,70.26041,42.05946,1.69514,38.52085,95.89708,73.37327,39.65276,67.15329,89.29303,71.53039
10.38459,13.42739,12.66481,9.48351,10.631,54.66345,48.24861,83.8173,93.98103,20.51921,8.67544,8.16422,13.87479,7.10914,12.33048,7.08162,7.0539,55.95741,0.00151,58.37311,39.50897,42.51034,45.67376,15.60419,11.52581,8.25684,50.12238,29.97029,39.4992,41.38734
12.60336,5.48566,12.45379,4.41517,12.31514,43.81915,61.98415,9.10231,13.39045,78.06527,8.12905,10.56352,9.27039,9.44068,11.11692,10.81579,7.17466,51.04079,0.01304,57.57373,49.3776,44.91548,91.84396,41.40997,97.00551,64.39349,16.92046,69.76304,99.9951,62.65436
8.43461,9.87613,13.76025,8.56427,11.58214,22.18997,95.11542,50.48827,87.33319,3.03171,13.67256,14.53352,10.77829,8.13151,12.30006,11.85503,11.96229,69.57298,0.66572,65.34488,36.58401,58.97096,49.94295,4.85903,73.08868,23.28812,40.84446,30.59046,50.74268,16.98517
9.75949,11.55312,9.11371,8.37402,11.55571,43.54135,63.86589,28.50095,62.78568,41.17435,7.68011,7.85449,5.54343,10.02512,12.73753,8.87861,15.20087,41.74008,0.0012,68.70618,45.77472,52.12764,72.28475,45.92849,11.51299,1.60417,71.44637,91.00633,31.99252,5.58121
10.17307,7.12213,12.15916,9.8899,9.64178,29.10778,82.85177,6.51009,44.38189,84.91869,13.61299,8.17469,7.35193,10.03516,13.66239,12.99663,11.81582,41.32214,0.00158,55.88898,41.04927,49.61862,27.10403,70.16113,17.47041,30.78919,38.42896,84.98966,3.518,15.55141
11.14662,13.84969,9.77418,4.82217,11.56125,47.70812,33.47284,50.05894,28.24016,24.67489,11.89513,9.37583,8.12724,10.82292,9.52962,7.02922,14.73668,83.26347,0.0043,58.41045,44.71219,59.68758,96.42284,87.02043,43.84068,41.01636,84.94311,43.34341,78.46099,33.87385
13.29522,13.96605,10.65414,10.1972,11.76485,37.15391,33.36306,35.25537,69.77126,27.30792,8.32098,8.63328,10.62753,6.03649,12.05094,8.92031,8.81584,63.81957,0.0022,74.71089,43.81789,40.69909,0.41666,95.21262,65.27006,42.53801,48.67583,60.95497,39.27581,34.94921
11.60813,14.25401,11.47306,12.70709,10.41735,38.35049,78.79234,78.55323,10.37021,20.86275,5.94959,8.46522,10.48526,6.20939,11.89993,9.22415,10.14654,51.96386,0.00202,37.99843,48.29085,23.55255,15.44818,46.47644,63.54614,82.56269,22.85099,96.96737,81.42235,82.18569
11.88723,12.44267,11.17277,13.66342,13.41887,55.70651,13.81282,71.86974,19.03356,66.71506,9.38073,8.11313,10.26393,7.6451,10.70657,9.513,9.34285,69.91207,0.00161,78.99267,57.60469,29.76506,69.25476,27.19556,59.92075,58.51644,78.09055,59.29875,5.96544,1.90754
14.90234,8.90001,10.04825,6.95202,13.19297,47.22011,57.41793,16.99811,28.68512,72.00165,8.62287,11.669,8.938,6.57645,10.62023,9.74159,8.60292,48.24476,0.03841,35.42165,40.4356,40.36248,71.18919,93.39968,40.32526,47.62843,67.47352,71.13901,13.2665,71.50569
10.85958,11.48561,13.13142,12.03788,11.79851,34.31421,83.60063,92.53138,36.70435,29.43065,6.72392,8.67356,13.8506,7.0143,13.19289,8.57641,9.65948,46.43814,0.00195,76.32258,54.46911,48.60539,40.06376,38.45628,25.02829,49.39101,13.62478,46.27789,78.76081,38.78136
9.22666,13.3454,7.61423,7.39543,11.92814,59.56035,29.13821,66.87184,57.28878,19.78544,10.12567,9.02202,7.12842,12.64816,11.25648,7.96993,12.78948,64.81915,0.00332,51.99822,32.97467,45.16196,40.08056,82.36456,79.87293,75.3654,16.5055,73.80515,58.96071,8.2196
11.90043,11.35651,11.72642,11.33196,11.54645,72.63304,28.46407,53.01342,27.48203,94.23536,7.27724,6.74013,13.30722,8.05461,10.88288,6.67564,7.22894,68.04769,0.00038,45.14946,56.78079,37.31811,9.11725,5.40499,27.92905,13.69583,62.53429,88.77061,44.35829,26.43241
11.25877,11.74008,13.47453,11.94254,9.39481,37.38575,54.02022,12.38215,60.77984,96.51792,6.2038,12.3866,11.50005,10.39305,10.20709,9.77054,8.94237,56.99227,0.07842,71.9852,58.39399,39.45119,29.73926,69.68904,17.72332,8.26056,78.60333,0.07032,15.90901,65.66644
13.32104,12.57751,11.35519,14.52005,14.95124,46.49599,1.94701,64.03373,67.25076,52.25757,9.2998,7.86403,10.43252,7.44675,11.13933,10.17556,9.18689,55.96312,0.00109,64.73924,38.47309,52.57564,6.34873,22.72894,61.93781,35.56872,18.53989,30.01002,60.48791,35.89554
10.42132,2.19181,10.12897,5.71368,12.94865,55.35007,55.94432,25.21781,67.11657,16.70275,10.00305,7.45472,8.50066,4.88336,12.30131,10.6789,10.18744,51.71583,0.00128,54.50667,63.34947,36.47057,9.42096,42.57696,30.06136,53.42516,54.74045,85.69083,89.35331,51.32341
10.40875,8.98881,11.41263,9.20221,6.21671,35.23367,46.33087,84.42916,52.21329,86.2113,15.36796,6.51179,6.09806,5.8895,11.72965,11.78786,12.23429,64.48699,0.00085,56.14765,21.91867,46.61881,27.90219,76.75593,29.56288,74.75887,27.07093,10.92898,69.38994,18.40171
12.9981,11.98552,12.20598,12.75468,11.8501,66.84362,28.07376,70.8208,6.53686,56.62932,7.03409,9.15963,11.03286,8.29671,12.76285,9.79896,9.94456,54.98759,0.00406,59.05441,38.25041,45.54805,49.83046,54.29004,3.17921,24.89872,72.03783,33.88057,71.95121,65.23396
15.87274,11.39529,13.05098,12.29065,10.17291,54.15682,28.33309,17.33465,78.37511,92.29354,12.72408,7.94561,11.31924,7.94058,12.28153,10.33825,8.29964,49.982,0.00124,61.15649,39.74126,34.53769,52.14634,85.82813,62.6796,43.074,65.71236,90.02825,43.13443,93.21967
14.18226,7.31629,10.73413,14.15336,7.39699,80.33146,9.66312,90.95809,85.46867,35.20607,17.2291,10.27808,8.61119,11.50884,13.39198,9.07861,5.99862,61.81196,0.01001,43.17397,46.7032,51.24394,42.55981,47.67686,25.78521,33.5307,10.70667,28.77454,75.63409,44.38219
11.63384,13.55696,9.33606,5.19075,14.03214,27.21923,19.31794,92.20826,21.96809,20.24725,11.99522,7.8421,8.81891,9.96022,8.27252,10.38663,10.42355,45.85969,0.00132,50.55084,46.32146,44.77839,53.34948,80.1238,77.47681,38.05612,56.14099,0.9011,58.37205,60.85553
12.4715,11.17121,14.1028,8.9332,9.38441,46.19327,58.82284,52.88199,59.30758,50.00441,5.27756,10.14954,15.21333,7.92138,15.42682,8.6524,8.23518,31.77138,0.00883,58.05924,55.14286,51.99438,52.90186,22.97505,15.36453,54.7737,85.6484,92.25821,48.27632,69.36679
11.9865,12.07233,12.25045,11.95879,12.09064,30.68433,6.19955,64.67397,19.06776,97.57307,6.97981,6.68237,13.17138,8.05344,14.58802,7.35774,9.33307,53.36351,0.00079,44.26459,42.81283,35.34173,82.32969,36.21871,69.03392,6.79768,56.71615,5.14242,92.91727,35.49076
10.40021,7.84018,11.0757,14.33921,7.11628,65.64945,21.52536,33.71496,36.79145,93.85265,11.82481,11.08857,9.35751,9.22451,11.35709,12.9568,10.41931,62.78137,0.02167,0.0,56.7072,38.1111,18.55393,67.71781,23.47322,2.40989,24.2429,20.34823,51.2628,83.28883
13.63478,7.53088,15.26729,13.12126,7.80932,40.63347,33.16522,76.1828,41.28088,11.96577,11.72234,10.92569,7.24242,8.68609,10.37936,9.24434,10.0485,46.84694,0.01836,61.26663,58.45182,44.07064,21.72271,93.09674,55.08529,14.96538,53.07623,14.70382,28.97887,33.94479
11.14531,5.50212,11.00671,0.88819,9.47689,45.47113,49.27856,10.90122,26.38251,92.8236,11.04995,9.0572,12.56748,7.55805,13.75138,11.79583,10.61781,35.23817,0.00311,56.96426,62.92823,53.00355,41.33517,59.94617,0.53126,87.90205,84.57231,4.31271,98.58386,67.52223
7.36514,9.7389,7.41592,8.1968,10.78255,44.86507,92.08073,39.57556,70.19068,78.74155,8.27192,7.57162,6.86943,14.80645,15.97311,4.07216,13.59344,49.09677,0.00098,50.20321,49.37159,69.09835,61.03301,71.15335,52.24507,50.20383,64.0134,70.07889,13.92682,41.85187
8.581,12.09625,7.58464,7.97978,10.85945,49.86908,45.34437,42.18985,82.92816,80.40604,7.60361,8.85363,8.74617,13.81584,12.64913,8.86931,10.29263,39.57936,0.00271,48.94055,49.10078,35.49338,29.10114,66.15086,32.64397,52.94171,65.0253,67.91513,15.65609,47.47629
12.5391,9.0174,14.26189,11.46331,9.20107,54.19598,15.67765,0.50762,9.68926,9.36498,14.8748,9.39015,8.61836,8.64063,10.39343,12.39042,13.79939,62.22606,0.00437,75.70889,73.21855,28.75633,92.29415,73.09455,92.12074,41.74994,23.70195,28.53716,1.54009,78.89449
12.43453,9.5476,11.15663,13.53781,10.56591,36.96851,97.8661,98.09592,86.89341,84.17142,7.85243,9.62645,9.24612,8.24045,12.36439,14.5401,13.32515,57.823,0.00562,45.43707,37.95888,37.46787,92.41736,41.36102,72.67577,9.49462,30.54587,18.03527,88.5915,94.69922
7.71883,13.34175,5.02344,7.89863,9.77195,42.71171,59.77955,25.42055,43.30767,80.53304,8.57047,9.40938,3.85242,15.65465,11.7029,9.40093,10.65867,43.88126,0.00452,50.03963,65.67797,64.57353,3.33035,9.01678,21.24869,2.5623,78.50369,1.07031,30.29104,50.44477
10.52111,15.46546,11.89272,9.6486,11.66925,31.97805,65.51152,5.39292,81.70198,1.7202,8.4008,10.94884,11.96158,4.85052,9.87949,10.29076,8.66388,49.02078,0.01873,65.07946,38.43014,30.00279,20.22044,30.55532,77.01894,81.31554,97.90019,79.86,22.94411,6.56915
12.51881,8.74433,11.51518,11.23368,14.98659,47.31463,42.91577,3.90301,95.07307,4.90725,12.26783,14.07431,6.69712,9.51764,10.09012,11.25716,7.1334,69.54744,0.4207,64.96672,30.09869,58.07941,36.54802,78.59101,76.32053,78.07446,28.05751,56.72188,36.61116,31.24265
14.06879,11.63744,10.28588,15.34744,9.72752,43.07141,24.95745,56.55141,51.08952,18.39892,9.96705,9.27743,8.39444,7.63349,10.9125,12.79963,13.60397,62.90512,0.00369,47.99082,65.76499,24.40855,56.04926,5.65839,19.36286,42.8757,23.11536,49.85838,70.9533,27.48066
14.70731,14.17876,12.29285,12.85661,13.92322,60.73668,34.60676,7.09788,22.10081,58.73719,12.76473,16.10934,6.77694,6.08884,10.99628,9.81606,8.60986,64.62586,3.21738,60.13582,55.92976,33.45974,45.09357,79.3143,49.03404,65.12993,23.69042,62.44041,81.31681,33.44309
14.54747,10.9539,11.74671,15.1523,5.38235,54.96497,52.64575,45.21332,22.49012,6.02725,15.127,6.15086,9.43655,4.27616,10.91468,12.55492,9.16599,39.22559,0.0007,56.15036,40.31768,44.34436,87.68952,34.72327,13.69086,56.33074,9.76823,30.94549,1.85917,26.6968
